cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
02744384000182;MATRIZ;07/04/2000;FIBRA INSTITUTO DE GESTAO E SAUDE;FIBRA - OS/RIO;399-9 - Associação Privada;RUA LUCIO DE MENDONCA;43;;20.270-040;MARACANA;RIO DE JANEIRO;RJ;serralopes@uol.com.br;(21) 2224-6053 / (21) 2224-7798 / (21) 2507-1294;;INAPTA;11/09/2018;OMISSÃO DE DECLARAÇÕES;;;0.0
66518267002208;FILIAL;11/03/2021;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;HOSP EST PROF CARLOS DA SILVA LACAZ - FRANCISCO MORATO;399-9 - Associação Privada;VIA DE ACESSO MANOEL SILVERIO PINTO;125;;07.901-155;BELEM ESTACAO;FRANCISCO MORATO;SP;fiscal@cejam.org.br;(11) 3469-1818;;SUSPENSA;29/04/2025;PEDIDO DE BAIXA INDEFERIDA;;;0.0
02954994000372;FILIAL;03/04/2021;ANAESP - ASSOCIACAO NACIONAL DE APOIO AO ENSINO, SAUDE E POLITICAS PUBLICAS DE DESENVOLVIMENTO;MED HOSPITAL;399-9 - Associação Privada;RUA KONRAD ADENAUER;26;;29.304-501;SUMARE;CACHOEIRO DE ITAPEMIRIM;ES;medhospital@anaesp.org.br;(28) 3344-1370;;ATIVA;16/03/2020;;;;0.0
09055340000275;FILIAL;01/09/2019;ASSOCIACAO DE SAUDE, ESPORTE, LAZER E CULTURA - ASELC;HOSPITAL REGIONAL PUBLICO DO ARAGUAIA - HRPA;399-9 - Associação Privada;AV BRASIL;4244;;68.552-735;PARK DOS BURITIS;REDENCAO;PA;financeiro.hrpa@aselc.org.br;(94) 3424-9500;;ATIVA;09/01/2019;;;;0.0
23453830000765;FILIAL;07/04/2014;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;HOSPITAL GERAL DE TAILANDIA;399-9 - Associação Privada;AVENIDA FLORIANOPOLIS;S/N;;68.695-000;BAIRRO NOVO;TAILANDIA;PA;fiscal.hgt@indsh.org.br;(11) 3672-5136 / (11) 3675-0637 / (11) 3672-5136;;ATIVA;16/07/2013;;;;0.0
33981408000140;MATRIZ;09/05/1970;INSTITUTO POSITIVA SOCIAL;;399-9 - Associação Privada;R MARIA EUGENIA;138;;22.261-080;HUMAITA;RIO DE JANEIRO;RJ;contato@positiva.org.br;;;ATIVA;23/10/2004;;;;0.0
61699567002640;FILIAL;03/06/2012;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL E MATERNIDADE DR. ODELMO LEAO CARNEIRO;399-9 - Associação Privada;R MATA DOS PINHAIS;410;;38.410-651;JARDIM BOTANICO;UBERLANDIA;MG;nfe.serv@hmmdolc.spdm.org.br;(34) 3253-5665;;ATIVA;30/03/2010;;;;0.0
08563756000150;MATRIZ;12/03/2008;ASSOCIACAO NOSSA SENHORA DA SAUDE;ASSOCIACAO NOSSA SENHORA DA SAUDE;399-9 - Associação Privada;RUA 16 DE OUTUBRO;161;;69.901-200;QUINZE;RIO BRANCO;AC;toinhaac@hotmail.com;(68) 9971-3992 / (68) 3244-1987 / (68) 3244-1987;;ATIVA;27/12/2006;;;;0.0
15170723000106;MATRIZ;03/05/1968;LIGA ALVARO BAHIA CONTRA A MORTALIDADE INFANTIL;;399-9 - Associação Privada;R JOSE DUARTE;114;;40.050-050;TORORO;SALVADOR;BA;fiscal@martagaogesteira.org.br;(71) 3324-9700/ (71) 3324-9763;;ATIVA;14/07/2001;;;;0.0
13824560000102;MATRIZ;04/11/1975;SANTA CASA DE MISERICORDIA DE OLIVEIRA DOS CAMPINHOS - INSV - INSTITUTO DE SAUDE NOSSA SENHORA DA VITORIA;INSV - INSTITUTO DE SAUDE NOSSA SENHORA DA VITORIA;399-9 - Associação Privada;R SEBASTIAO DIAS;S N;;44.200-000;CAMPINHOS;SANTO AMARO;BA;estruturacontabil@hotmail.com;(71) 9979-7772;;ATIVA;28/08/2004;;;;0.0
28127926000161;MATRIZ;08/05/1966;ASSOCIACAO EVANGELICA BENEFICENTE ESPIRITO-SANTENSE - AEBES;HOSPITAL EVANGELICO DE VILA VELHA;399-9 - Associação Privada;R VENUS;SN;;29.118-060;ALECRIM;VILA VELHA;ES;;(027) 2121-3777;;ATIVA;21/07/1998;;;;0.0
12053184000307;FILIAL;05/09/2018;INSTITUTO CEM;INSTITUTO CEM;399-9 - Associação Privada;AVENIDA ULISSES GUIMARAES;2;;76.383-637;JARDIM ESPERANCA;GOIANESIA;GO;contato@institutocem.org.br;(62) 3157-0732;;ATIVA;09/05/2018;;;;0.0
05029600000368;FILIAL;07/06/2016;ASSOCIACAO DE GESTAO, INOVACAO E RESULTADOS EM SAUDE;HUGOL;399-9 - Associação Privada;AV ANHANGUERA;14527;;74.463-350;SETOR SANTOS DUMONT;GOIANIA;GO;jorgenunes@agirgo.org.br;(62) 3995-5455/ (62) 3995-5410;;ATIVA;30/07/2014;;;;0.0
03254082002302;FILIAL;04/06/2023;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIENTAL;HOSPITAL REGIONAL COSTA LESTE MAGID THOME;399-9 - Associação Privada;ANEL VIARIO ENGENHEIRO SAMIR THOME;S/N;;79.648-000;DISTRITO INDUSTRIAL VARGINHA;TRES LAGOAS;MS;documentacao@institutoacqua.org.br;(11) 4823-1800 / (11) 4825-2008;;ATIVA;18/04/2022;;;;0.0
03254082002485;FILIAL;01/11/2023;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIENTAL;HOSPITAL REGIONAL PUBLICO DA TRANSAMAZONICA;399-9 - Associação Privada;AV BRIGADEIRO EDUARDO GOMES;S/N;;68.371-970;SAO SEBASTIAO;ALTAMIRA;PA;documentacao@institutoacqua.org.br;(11) 4823-1800;;ATIVA;11/01/2023;;;;0.0
23453830001575;FILIAL;08/02/2017;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;HOSPITAL JEAN BITAR;399-9 - Associação Privada;RUA CONEGO JERONIMO PIMENTEL;543;;66.055-000;UMARIZAL;BELEM;PA;fiscal.hjb@indsh.org.br;(11) 3672-5136 / (11) 2853-9893 / (11) 3672-5207;;ATIVA;26/08/2015;;;;0.0
09055340000356;FILIAL;02/11/2022;ASSOCIACAO DE SAUDE, ESPORTE, LAZER E CULTURA - ASELC;HOSPITAL REGIONAL PUBLICO DE CASTANHAL;399-9 - Associação Privada;AV DOS UNIVERSITARIOS;3035;;68.746-360;JADERLANDIA;CASTANHAL;PA;financeiro.hrpc@aselc.org.br;(91) 2121-3695;;ATIVA;23/02/2021;;;;0.0
18963002000907;FILIAL;05/10/2021;INSTITUTO SOCIAL MAIS SAUDE;HOSPITAL REGIONAL PUBLICO DO TAPAJOS;399-9 - Associação Privada;AVENIDA MARECHAL RONDON;S/N;;68.180-610;LIBERDADE;ITAITUBA;PA;nfe@institutomaissaude.org.br;(11) 4367-3240;;ATIVA;10/05/2021;;;;0.0
10946361001231;FILIAL;03/05/2024;INSTITUTO DIRETRIZES;HOSPITAL REGIONAL PUBLICO DE PARAGOMINAS;399-9 - Associação Privada;R ADELAIDE BERNADETE;S/N;;68.627-454;NOVA CONQUISTA;PARAGOMINAS;PA;cadastro@somateccontabilidade.com.br;(11) 3565-3241/ (11) 4227-5078;;ATIVA;29/03/2022;;;;0.0
18963002001202;FILIAL;12/09/2023;INSTITUTO SOCIAL MAIS SAUDE;HOSPITAL REGIONAL DO BAIXO AMAZONAS (HRBA);399-9 - Associação Privada;AVENIDA SERGIO HENN;1100;;68.025-000;DIAMANTINO;SANTAREM;PA;nfe@renovoauditoria.com.br;(11) 3842-1501;;ATIVA;21/12/2022;;;;0.0
10946361000855;FILIAL;07/02/2020;INSTITUTO DIRETRIZES;HOSPITAL REGIONAL DE TUCURUI;399-9 - Associação Privada;AVENIDA AMAZONIDAS;SN;;68.455-664;VILA PERMANENTE;TUCURUI;PA;cadastro@somateccontabilidade.com.br;(11) 3565-3241 / (11) 3565-3242 / (11) 4227-7600;;ATIVA;02/07/2020;;;;0.0
10583920000133;MATRIZ;01/03/1969;HOSPITAL DO TRICENTENARIO;;399-9 - Associação Privada;R FARIAS NEVES SOBRINHO;232;;53.120-420;BAIRRO NOVO;OLINDA;PE;fiscal@htri.org.br;(81) 3429-2622;;ATIVA;24/09/2005;;;;0.0
10894988000133;MATRIZ;07/11/1967;SOCIEDADE PERNAMBUCANA DE COMBATE AO CANCER;HOSPITAL DE CANCER DE PERNAMBUCO;399-9 - Associação Privada;AV CRUZ CABUGA;1597;;50.040-000;SANTO AMARO;RECIFE;PE;;;;ATIVA;03/11/2005;;;;0.0
11754025000105;MATRIZ;04/02/1968;ASSOC DE PROT A MATERNIDADE E A INFANCIA DE SURUBIM;HOSPITAL SAO LUIZ;399-9 - Associação Privada;RUA MARIA BARBOSA;S N;;55.750-000;;SURUBIM;PE;;;;ATIVA;24/09/2005;;;;0.0
07995466000113;MATRIZ;04/03/2008;ASSOCIACAO PIAUIENSE DE HABILITACAO, REABILITACAO, READAPTACAO - ASSOCIACAO REABILITAR;ASSOCIACAO REABILITAR;399-9 - Associação Privada;AVENIDA HIGINIO CUNHA;1515;;64.014-220;ILHOTAS;TERESINA;PI;ceir@ceir.org.br;(86) 3198-1500;;ATIVA;27/04/2006;;;;0.0
04994418000201;FILIAL;01/06/2016;ASSOCIACAO HOSPITALAR VILA NOVA;HOSPITAL DE CHARQUEADAS;399-9 - Associação Privada;ESTRADA RS 401;1754;;96.745-000;NOSSA SENHORA DA CONCEICAO;CHARQUEADAS;RS;administracao@ahvn.com.br;(51) 3245-8933;;ATIVA;10/05/2018;;;;0.0
44563716000687;FILIAL;07/12/2021;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;HOSPITAL REGIONAL DR. CLODOLFO RODRIGUES DE MELLO;399-9 - Associação Privada;AVENIDA JOAO AGOSTINHO;SN;;57.500-000;SANTO ANTONIO;SANTANA DO IPANEMA;AL;contato@insaude.org.br;(11) 2157-0018 / (11) 3368-7063;;ATIVA;08/05/2017;;;;0.0
24301008000156;MATRIZ;02/12/2015;FUNDACAO GONCALVES E SAMPAIO;FTM - FUNDACAO TERRA MAE;399-9 - Associação Privada;RUA PAU BRASIL;SN;;45.880-000;LOTEAMENTO NOVA IPANEMA;CAMACAN;BA;gestao.contratos@ftmsaude.org;(71) 3341-2462;;ATIVA;08/01/2016;;;;0.0
15153745000168;MATRIZ;12/02/2011;SANTA CASA DE MISERICORDIA DA BAHIA;MATRIZ - SANTA CASA DE MISERICORDIA DA BAHIA;399-9 - Associação Privada;AV JOANA ANGELICA;79;;40.050-001;NAZARE;SALVADOR;BA;contabilidade@santacasaba.org.br;(71) 2203-9666;;ATIVA;02/10/2004;;;;0.0
13609281000126;MATRIZ;05/04/2018;INSTITUTO DE GESTAO E PROMOCAO A SAUDE E TECNOLOGIA- IPS;INSTITUTO DE PROMOCAO A SAUDE;399-9 - Associação Privada;R JOSE VILAR;3080;;60.125-001;DIONISIO TORRES;FORTALEZA;CE;diretoriafinanceira1demaio@gmail.com;(85) 3272-1959/ (85) 3257-9047;;ATIVA;12/04/2011;;;;0.0
31379106000171;MATRIZ;12/11/2006;INSTITUTO DE GESTAO EM SAUDE DO NORDESTE;INSTITUTO DE GESTAO EM SAUDE DO NORDESTE;399-9 - Associação Privada;RUA ANACLETO DE SOUSA MAIA;1131;;62.870-000;BURITI;PACAJUS;CE;contato@ingesne.org.br;(85) 9696-0555;;ATIVA;30/08/2018;;;;0.0
05481950000107;MATRIZ;01/10/1999;INSTITUTO PRAXIS DE EDUCACAO, CULTURA E ACAO SOCIAL;INSTITUTO PRAXIS;399-9 - Associação Privada;AVENIDA FRANCISCO SA;5445;;60.310-002;ALVARO WEYNE;FORTALEZA;CE;;(85) 3261-6030;;ATIVA;06/01/2003;;;;0.0
60975737008721;FILIAL;04/08/2013;SOCIEDADE BENEFICENTE SAO CAMILO;UPA-DR. OLAVO CAVALCANTE CARDOSO;399-9 - Associação Privada;RUA JOELSON SILVA BARROS;795;;63.700-001;CIDADE NOVA;CRATEUS;CE;contabilidade@saocamilocrateus.org.br;(88) 3691-9310;;ATIVA;21/08/2015;;;;0.0
19901155000127;MATRIZ;02/11/1969;INSTITUTO PRO HEMO SAUDE -IPH;INSTITUTO PRO HEMOCE;399-9 - Associação Privada;R CAROLINO DE AQUINO;143;;60.050-140;FATIMA;FORTALEZA;CE;financeiroprohemo@gmail.com;(85) 3034-5035;;ATIVA;05/02/2014;;;;0.0
05312376000155;MATRIZ;08/07/2014;CENTRO DE PESQUISAS EM DOENCAS HEPATO RENAIS DO CEARA;CEPEGE - CENTRO DE PESQUISA E GESTAO;399-9 - Associação Privada;R PROFESSOR COSTA MENDES;1611;;60.430-140;RODOLFO TEOFILO;FORTALEZA;CE;administracao@cpdhrce.com;(85) 3021-5822;;ATIVA;03/11/2005;;;;0.0
61699567009300;FILIAL;01/02/2014;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;SPDM-PAIS-UNIDADES DE ATENCAO PRIMARIA E ESPECIALIZADA;399-9 - Associação Privada;R 1018 (CONJ. CEARA II);148;;60.532-690;CONJUNTO CEARA II;FORTALEZA;CE;corporativopais@spdm-pais.org.br;(11) 5904-6300;;ATIVA;17/10/2019;;;;0.0
46853264000199;MATRIZ;01/02/2014;INSTITUTO SOCIAL DE DESENVOLVIMENTO EM GESTAO E OPERACIONALIZACAO DA SAUDE, EDUCACAO E ASSISTENCIA SOCIAL;INSTITUTO EVOLUTE;399-9 - Associação Privada;RUA DOUTOR WALDEMAR DE ALCANTARA;1851;;60.833-241;SAPIRANGA / COITE;FORTALEZA;CE;contato@institutoevolute.com.br;(85) 2130-7948;;ATIVA;21/06/2022;;;;0.0
08562903000178;MATRIZ;01/02/2014;INSTITUTO EXCELENCIA DE GESTAO E OPERACIONALIZACAO - IE;INSTITUTO EXCELENCIA-IE;399-9 - Associação Privada;RUA NAPOLEAO BONAPARTE VIANA;14;;61.910-030;LUZARDO VIANA;MARACANAU;CE;contato@institutoexcelencia.org.br;(85) 3341-4192;;ATIVA;14/11/2006;;;;0.0
07206048000108;MATRIZ;01/02/2014;INSTITUTO COMPARTILHA;SAMEAC;399-9 - Associação Privada;RUA LIVIO BARRETO;1264;;60.135-228;DIONISIO TORRES;FORTALEZA;CE;presidencia@institutocompartilha.ngo;(85) 3879-6902 / (85) 8106-5277 / (85) 3879-6902;;ATIVA;03/11/2005;;;;0.0
12955134000145;MATRIZ;06/05/2014;INSTITUTO DIVA ALVES DO BRASIL;IDAB;399-9 - Associação Privada;POV TIMBAUBA;SN;;57.570-000;ZONA RURAL;CACIMBINHAS;AL;contato@idabsocial.org.br;(82) 3025-4114;;ATIVA;03/11/2005;;;;0.0
07609365000167;MATRIZ;07/08/2013;ASSOCIACAO DE PROTECAO E ASSISTENCIA A MATERNIDADE E INFANCIA;;399-9 - Associação Privada;ROD BR 230;S/N;;63.300-000;VIRGILIO DE AGUIAR GURGEL;LAVRAS DA MANGABEIRA;CE;;(88) 3536-1280;;ATIVA;24/09/2005;;;;0.0
40542765000178;MATRIZ;04/07/2012;INSTITUTO DE GESTAO HOSPITALAR E SAUDE - IGS;INSTITUTO DE GESTAO HOSPITALAR E SAUDE - IGHS;399-9 - Associação Privada;R 25 DE MARCO;60;;63.800-000;POMPEIA;QUIXERAMOBIM;CE;administrativo@ighs.org.br;(88) 2149-3758;;ATIVA;05/01/2021;;;;0.0
27638436000167;MATRIZ;10/06/2014;SOCIEDADE BENEFICENTE E CULTURAL DE MONTANHA;SBCM;399-9 - Associação Privada;RUA LINHARES;S N;;29.890-000;;MONTANHA;ES;direcaohmnsa@gmail.com;(27) 3754-1215;;ATIVA;03/11/2005;;;;0.0
28141190000186;MATRIZ;08/07/2014;IRMANDADE DA SANTA CASA DE MISERICORDIA DE VITORIA;SANTA CASA DE MISERICORDIA DE VITORIA;399-9 - Associação Privada;R DOUTOR JOAO DOS SANTOS NEVES;143;;29.025-023;VILA RUBIM;VITORIA;ES;provedoria@santacasavitoria.org;(27) 3212-7260/ (27) 3212-7200;;ATIVA;28/08/2004;;;;0.0
03667683000123;MATRIZ;12/11/2006;INSTITUTO DE DESENVOLVIMENTO E GESTAO IDG;INSTITUTO DE DESENVOLVIMENTO E GESTAO - IDG;399-9 - Associação Privada;RUA DO DIREITO, QUADRA-03;3;;65.074-810;COHAFUMA;SAO LUIS;MA;gestaoidg@gmail.com;(98) 8519-8666 / (99) 8538-9233;;ATIVA;03/11/2005;;;;0.0
20734604000179;MATRIZ;01/04/1999;MISSAO SAL DA TERRA;CENTRO DE ESPECIALIDADES;399-9 - Associação Privada;RUA JOAQUIM VIEIRA SOBRINHO;50;;38.408-612;VIGILATO PEREIRA;UBERLANDIA;MG;administracao@missaosaldaterra.org.br;(34) 3255-1240 / (34) 3255-1240;;ATIVA;01/07/2001;;;;0.0
04309847000103;MATRIZ;01/06/2023;ASSOCIACAO BENEFICENTE SIGS - SERVICO DE INOVACAO E GESTAO EM SAUDE;SIGS GESTAO EM SAUDE;399-9 - Associação Privada;RUA SAO LUIZ;131;;37.160-000;SAO BENEDITO;CAMPOS GERAIS;MG;adm@sigs.org.br;(35) 9995-3410;;ATIVA;26/04/2016;;;;0.0
44025407000149;MATRIZ;12/11/2019;SERVICO SOCIAL AUTONOMO - SSA CONTAGEM;HOSPITAL MUNICIPAL DE CONTAGEM;399-9 - Associação Privada;AVENIDA JOAO CESAR DE OLIVEIRA;4495;;32.341-001;NOVO ELDORADO;CONTAGEM;MG;geralssacontagem@gmail.com.br;(31) 3352-8824 / (31) 3352-2070;;ATIVA;25/10/2021;;;;0.0
25165865000139;MATRIZ;11/01/2021;ASSOCIACAO DE ATIVIDADES EQUESTRES, SAUDE, ESPORTE, EDUCACAO, LAZER E CULTURA PARA PESSOAS COM DEFICIENCIA. EQUOVILA;EQUOVILA;399-9 - Associação Privada;RUA JUIZ FULGENCIO PIMENTA;314;;35.057-430;GRA-DUQUESA;GOVERNADOR VALADARES;MG;dinamicacontabilidade2010@hotmail.com;(33) 3221-3609;;ATIVA;27/06/2016;;;;0.0
22709109000135;MATRIZ;05/06/2024;BENEFICENCIA SOCIAL BOM SAMARITANO;;399-9 - Associação Privada;RUA RANULFO ALVARES;1620;;35.044-220;VILA ISA;GOVERNADOR VALADARES;MG;contabilidade@hospitalsamaritano.org.br;(31) 2101-6100;;ATIVA;03/11/2005;;;;0.0
01962270000146;MATRIZ;02/12/1985;CAIXA ESCOLAR DA ESCOLA MUNICIPAL NOSSA SENHORA DOS NAVEGANTES;ESCOLA MUNICIPAL NOSSA SENHORA DOS NAVEGANTES;399-9 - Associação Privada;RUA DO CRUZEIRO;S/N;;59.122-050;REDINHA;NATAL;RN;;(084) 2242-539;;ATIVA;03/11/2005;;;;0.0
96295654001300;FILIAL;12/09/2012;INSTITUTO SOCIAL DE SAUDE SAO LUCAS;;399-9 - Associação Privada;RUA BARAO DO RIO BRANCO;324;;37.590-000;VILA MANGUEIRA;JACUTINGA;MG;institutosaudesaolucas@hotmail.com;(11) 4617-3914;;ATIVA;27/09/2023;;;;0.0
21583042000172;MATRIZ;04/11/1999;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R DR DIRCEU DE ANDRADE;33;;36.025-330;SAO MATEUS;JUIZ DE FORA;MG;;;;ATIVA;09/05/2001;;;;0.0
21583042002035;FILIAL;07/03/2008;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R IBITIGUAIA;1130;;36.031-000;SANTA LUZIA;JUIZ DE FORA;MG;contabil@hmtj.org.br;(32) 4009-2368;;ATIVA;24/08/2018;;;;0.0
21583042002205;FILIAL;10/01/2024;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;R MAJOR LINO LIMA;129;;36.037-430;SAO PEDRO;JUIZ DE FORA;MG;contabil@hmtj.org.br;(32) 4009-2368;;ATIVA;29/12/2020;;;;0.0
07207760000113;MATRIZ;09/02/2015;ASSOCIACAO DOS SOLIDARIOS PRO-SAUDE E ASSISTENCIA SOCIAL;ASPAS;399-9 - Associação Privada;PC TANCREDO NEVES;100;;37.860-000;VILA DORINTO MORATO;NOVA RESENDE;MG;;;;ATIVA;11/02/2005;;;;0.0
21583042001900;FILIAL;02/04/2022;HOSPITAL E MATERNIDADE THEREZINHA DE JESUS;;399-9 - Associação Privada;RUA JOSE JULIO LAGE;S/N;;35.180-320;TIMIRIM;TIMOTEO;MG;luanasilveira@hmtj.org.br;(32) 4009-2357;;ATIVA;24/08/2018;;;;0.0
20734604001906;FILIAL;06/03/2019;MISSAO SAL DA TERRA;MISSAO SAL DA TERRA SAUDE SETOR SUL;399-9 - Associação Privada;AVENIDA JOAO NAVES DE AVILA;4920;;38.408-680;CARAJAS;UBERLANDIA;MG;contador@missaosaldaterra.org.br;(34) 3255-1240 / (34) 3215-1434 / (34) 3255-1240;;ATIVA;25/09/2009;;;;0.0
20734604001221;FILIAL;05/12/2011;MISSAO SAL DA TERRA;MISSAO SAL DA TERRA - SAUDE SETOR LESTE;399-9 - Associação Privada;AVENIDA BENJAMIN MAGALHAES;1115;;38.405-040;TIBERY;UBERLANDIA;MG;administracao@missaosaldaterra.org.br;(34) 3227-8060;;ATIVA;10/09/2007;;;;0.0
03448121000199;MATRIZ;09/02/2024;NUCLEO DE RECUPERACAO E REABILITACAO DE VIDAS;NURREVI BRASIL;399-9 - Associação Privada;RUA CAETANO JOSE FERREIRA;398;;88.102-280;KOBRASOL;SAO JOSE;SC;administracao@nurrevi.org;(48) 3034-4555 / (048) 2591-076;;ATIVA;03/11/2005;;;;0.0
28700530001990;FILIAL;09/02/2024;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;;399-9 - Associação Privada;AVENIDA VOLUNTARIOS DA PATRIA;SN;;78.390-000;MARACANA;BARRA DO BUGRES;MT;contabilidade@imas.net.br;(48) 3522-0257;;ATIVA;20/01/2023;;;;0.0
21093287000111;MATRIZ;08/06/1989;INSTITUTO SAGEP - SAUDE, GESTAO E PROJETOS;INSTITUTO SAGEP;399-9 - Associação Privada;R SAO FRANCISCO DE ASSIS;31;;78.043-630;JARDIM SANTA MARTA;CUIABA;MT;contato@sagep.org.br;(65) 2127-1374;;ATIVA;15/01/2020;;;;0.0
21103364000177;MATRIZ;07/03/2008;ORGANIZACAO DA SOCIEDADE CIVIL INSTITUTO TUPA;;399-9 - Associação Privada;AV P NOROESTE;3372;;78.890-091;CENTRO-NORTE;SORRISO;MT;osctupa@gmail.com;(66) 3544-1697/ (66) 3545-1451;;ATIVA;04/12/2009;;;;0.0
08720669000160;MATRIZ;08/01/2023;INSTITUTO REVIVER BRASIL;IRB;399-9 - Associação Privada;R TERMINAL RODOVIARIO;01;;55.400-000;DIAMANTE;CATENDE;PE;institutoreviverbrasil@gmail.com;(81) 9832-0233;;ATIVA;21/07/2019;;;;0.0
10894988000486;FILIAL;02/02/2011;SOCIEDADE PERNAMBUCANA DE COMBATE AO CANCER;HOSPITAL DA MULHER DO RECIFE;399-9 - Associação Privada;ROD BR CENTO E UM;485;;50.780-627;CURADO;RECIFE;PE;contabilidade@hcp.org.br;(81) 2011-0194;;ATIVA;13/04/2016;;;;0.0
10894988000567;FILIAL;05/05/2010;SOCIEDADE PERNAMBUCANA DE COMBATE AO CANCER;UPAE ARRUDA;399-9 - Associação Privada;AVENIDA PROFESSOR JOSE DOS ANJOS;S/N;;52.120-100;ARRUDA;RECIFE;PE;contabilidade@hcp.org.br;(81) 2011-0200;;ATIVA;28/09/2016;;;;0.0
10443512000186;MATRIZ;06/02/2021;INSTITUTO DE DESENVOLVIMENTO HUMANO;IDH;399-9 - Associação Privada;AVENIDA LIONS;56;;55.293-970;BOA VISTA;GARANHUNS;PE;thallyssonpinto@hotmail.com;(87) 9609-6729 / (87) 8102-8280;;ATIVA;29/10/2008;;;;0.0
07264707000820;FILIAL;07/03/2017;INSTITUTO DE APOIO A GESTAO PUBLICA;;399-9 - Associação Privada;AVENIDA BRASIL;3785;;85.884-000;ITAIPU;MEDIANEIRA;PR;londrina@iagsaude.med.br;(43) 9868-8472;;ATIVA;12/09/2022;;;;0.0
23453830002709;FILIAL;07/03/2008;INSTITUTO NACIONAL DE DESENVOLVIMENTO SOCIAL E HUMANO - INDSH;UPA SANTA PAULA 24H (UPA PORTE II);399-9 - Associação Privada;RUA NICOLAU KLUPPEL NETO;1645;;84.061-000;CONTORNO;PONTA GROSSA;PR;financeiro.upaspg@indsh.org.br;(42) 3220-1063;;ATIVA;08/09/2022;;;;0.0
44563716001900;FILIAL;12/09/2008;INSTITUTO NACIONAL DE PESQUISA E GESTAO EM SAUDE - INSAUDE;PRONTO SOCORRO MUNICIPAL DE SENGES;399-9 - Associação Privada;RUA RUA VEREADOR BASILIO DA COSTA;255;;84.220-000;MORUNGAVA;SENGES;PR;contato@insaude.org.br;(11) 3876-6787;;ATIVA;02/01/2020;;;;0.0
44133675000184;MATRIZ;12/08/2007;INSTITUTO DE REFERENCIA EM SAUDE (IRSAUDE);IRSAUDE;399-9 - Associação Privada;RUA JOSE COSTA;90;;55.602-470;LIVRAMENTO;VITORIA DE SANTO ANTAO;PE;presidencia.irsaude@gmail.com;(81) 2160-1899 / (81) 8527-6505;;ATIVA;05/12/2023;;;;0.0
47436348000190;MATRIZ;07/11/2002;INSTITUTO DE GESTAO EM SAUDE RN;ISRN;399-9 - Associação Privada;RUA CRISTAL DE ROCHA;16;;59.076-150;LAGOA NOVA;NATAL;RN;atendimento@igsrn.org.br;(84) 2130-1270 / (84) 2010-2224;;ATIVA;07/07/2022;;;;0.0
04994418000112;MATRIZ;09/10/1987;ASSOCIACAO HOSPITALAR VILA NOVA;;399-9 - Associação Privada;R CATARINO ANDREATTA;155;;91.750-040;VILA NOVA;PORTO ALEGRE;RS;;(051) 3248-2100;;ATIVA;26/03/2002;;;;0.0
95422358000119;MATRIZ;05/04/2017;HOSPITAL ANA NERY SANTA CRUZ DO SUL;;399-9 - Associação Privada;RUA AMAPA;175;;96.835-100;ANA NERY;SANTA CRUZ DO SUL;RS;financeiro@hananery.com.br;(51) 2106-4400 / (51) 2106-4531 / (51) 2106-4400;;ATIVA;26/05/2001;;;;0.0
04994418000970;FILIAL;05/10/2021;ASSOCIACAO HOSPITALAR VILA NOVA;HOSPITAL DR. LAURO REUS;399-9 - Associação Privada;RUA OSVALDO CRUZ;116;;93.700-000;BELA VISTA;CAMPO BOM;RS;contabilidade2@ahvn.com.br;(51) 3245-8900;;ATIVA;22/09/2022;;;;0.0
87750527000200;FILIAL;02/06/2015;INSTITUTO ADMINISTRACAO HOSPITALAR E CIENCIAS DA SAUDE;;399-9 - Associação Privada;RUA CACAPAVA;100;;92.330-290;MATHIAS VELHO;CANOAS;RS;contato@fasaude.com.br;(51) 3331-9555;;ATIVA;16/12/2021;;;;0.0
88630413000281;FILIAL;01/01/2014;UNIAO BRASILEIRA DE EDUCACAO E ASSISTENCIA;PONTIFICIA UNIVERSIDADE CATOLICA DO RS-CAMPUS POA;399-9 - Associação Privada;AV IPIRANGA;6681;;90.610-001;PARTENON;PORTO ALEGRE;RS;;;;ATIVA;17/01/2004;;;;0.0
